condition,snr_db,realization,sample_id,stable_seed_uint64,shared_scope
snr_5db,5.0,draw0,b974_pec_ti030_pi270,3867395625411692393,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti030_pi300,4402275524511646913,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti030_pi330,8180462438263206800,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi000,17718039633782058617,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi030,1490613239179593729,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi060,6288574562087578525,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi090,4145411868748244420,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi120,17266559802949772603,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi150,14589048282339157889,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi180,16379264856740891562,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi210,730742754438480308,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi240,5984021872002077589,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi270,4425940106325208695,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi300,9615422945969361352,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti060_pi330,818561534218834592,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi000,18281959046079928740,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi030,16266095654083097362,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi060,18247007186567839252,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi090,9420622438846205874,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi120,17771368549661236196,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi150,6231875480650802509,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi180,12503500422859372680,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi210,459038324398742081,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi240,14295534048278005945,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi270,8387053397923909212,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi300,9236921459604662137,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti090_pi330,984313902133594869,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi000,3728952756249153866,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi030,3438512501403120949,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi060,2869853290642340819,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi090,7391249485729203613,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi120,365345811249350453,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi150,5101757902555936746,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi180,14958540552180932109,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi210,12613948708986894448,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi240,2022109051799037282,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi270,8834363097848273624,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi300,13625125192834326300,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti120_pi330,3396190896945030412,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi000,7554916603070544857,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi030,4455109735390518890,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi060,635648067799173427,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi090,6281403254670255799,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi120,4780715483458122496,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi150,2425366067179237357,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi180,13058196545335705763,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi210,12162639912664224727,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi240,18232135562333845114,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi270,15313695762498443636,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi300,5136832830979674195,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b974_pec_ti150_pi330,18017464762584495774,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi000,1495634756508400164,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi030,17987215627634626731,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi060,5373176387496710691,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi090,11467649530706052445,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi120,14340608923190506507,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi150,15324911931057403495,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi180,1379230926764097938,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi210,7646575886894923408,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi240,13185892194012090928,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi270,14557248652792880654,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi300,13818388473829464196,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti030_pi330,1944060337062756400,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi000,9732375738149636438,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi030,5453978164873781401,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi060,16260159332784542137,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi090,9283642852829946897,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi120,8877336225225188531,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi150,4651439414120271140,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi180,7680161871976629890,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi210,16659564192895983426,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi240,3308811584698619594,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi270,8295598291803852452,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi300,13846916243242563780,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti060_pi330,15970770844975860229,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi000,15037897972577970810,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi030,14322333372815339572,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi060,14313641216594292816,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi090,11123061075164570155,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi120,2509226638143944962,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi150,686839318959478780,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi180,14234828349351722467,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi210,14322959278325315210,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi240,16459631689688700825,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi270,2188125280991189696,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi300,3817041773840970822,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti090_pi330,10877910098770710806,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi000,12511614971601767645,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi030,1497866332543143763,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi060,8576871857761734551,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi090,11609862194000080387,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi120,8550785685317290558,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi150,16939329199552198477,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi180,8151080537493528209,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi210,1474452717040348550,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi240,8806516184156450998,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi270,17472143431703040814,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi300,3391767180603299676,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti120_pi330,14015488647384073057,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi000,16244535874295177043,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi030,664857239070145997,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi060,4899413871523933271,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi090,9350290479579109129,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi120,8000335344267965418,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi150,6042014627047248045,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi180,6400127856915226666,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi210,8165810571886321708,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi240,11402312204043328337,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi270,17020702316039072052,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi300,1363071470001752386,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b979_pec_ti150_pi330,2029947736979424526,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi000,17891337078071958201,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi030,3305423195818501089,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi060,521175592467593511,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi090,2150253801056342965,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi120,15908973321569472750,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi150,18143242337411970339,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi180,18312264120910927749,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi210,3920507687778997759,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi240,8584083191707165236,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi270,14925382991705425852,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi300,7157218591492218101,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti030_pi330,7056745227512690664,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi000,2520613704001525941,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi030,11132970546010628428,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi060,15985313952067419726,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi090,12000375386761039520,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi120,17950569271566394433,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi150,6507206660673779015,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi180,13894618474882277518,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi210,18057448161480780757,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi240,2740568128786455936,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi270,7449697908887847247,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi300,1057273225218195703,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti060_pi330,8476581660556009006,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi000,9784298546373103161,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi030,8433741858266322355,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi060,17433418331747955352,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi090,17031892432475845976,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi120,7665222056961504787,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi150,17594946417088889097,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi180,10613514911226962526,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi210,15299596513072128688,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi240,5582261314324168732,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi270,1860930938914099772,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi300,13854016009868379054,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti090_pi330,699166420194826413,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi000,7576750305796954447,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi030,11538960517769964369,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi060,3696184599312674040,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi090,6788162522926240971,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi120,1693108066302191275,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi150,535395149497799847,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi180,9123240688725589869,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi210,919824790726164073,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi240,6848547657318541530,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi270,10253890013439780031,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi300,2718724028043300075,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti120_pi330,7568402311901262326,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi000,7151342243176273732,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi030,2246026518402447902,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi060,15381001575042269542,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi090,12123863429987700177,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi120,5533645662239455183,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi150,12163153140487207948,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi180,6782941153452503083,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi210,5757363307811280657,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi240,18358797895281559883,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi270,7043447469285121765,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi300,12650854044491277137,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b97b_pec_ti150_pi330,18382916503299151302,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi000,8923889188839943116,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi030,6138654367311805018,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi060,13477497385448947333,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi090,7587841115973780075,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi120,12483151887952793837,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi150,8733558505819522333,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi180,17569206890724737853,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi210,14244289360903325590,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi240,10620843818651894446,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi270,3025457288319352164,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi300,10956503569280865826,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti030_pi330,13549436515188424725,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi000,9750324803652741479,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_5db,5.0,draw0,b9e6_pec_ti060_pi030,8780524637109969249,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
