condition,realization,channel,frequency_ghz,gain_error_db,phase_error_deg
cal_1db_10deg,draw0,theta,0.6800000071525574,0.2763223731277307,-0.5962038085747473
cal_1db_10deg,draw0,theta,0.6899999976158142,0.16480036928763292,0.06976338045975738
cal_1db_10deg,draw0,theta,0.699999988079071,0.054034901680777105,0.7131254824365711
cal_1db_10deg,draw0,theta,0.7099999785423279,-0.05360185624340972,1.320085927397585
cal_1db_10deg,draw0,theta,0.7200000286102295,-0.1558249602951809,1.8788869877678025
cal_1db_10deg,draw0,theta,0.7300000190734863,-0.2505129846137946,2.380091080348271
cal_1db_10deg,draw0,theta,0.7400000095367432,-0.3357793208473473,2.8167439417720037
cal_1db_10deg,draw0,theta,0.75,-0.41003567631861243,3.1844165387582404
cal_1db_10deg,draw0,theta,0.7599999904632568,-0.47204525004946557,3.4811281874381144
cal_1db_10deg,draw0,theta,0.7699999809265137,-0.5209634613140668,3.707158780883559
cal_1db_10deg,draw0,theta,0.7799999713897705,-0.5563645907796277,3.864763018783445
cal_1db_10deg,draw0,theta,0.7900000214576721,-0.5782532492099576,3.9578038764393635
cal_1db_10deg,draw0,theta,0.800000011920929,-0.5870601900877369,3.991326050535836
cal_1db_10deg,draw0,theta,0.8100000023841858,-0.58362260527849,3.97109262368489
cal_1db_10deg,draw0,theta,0.8199999928474426,-0.5691496609917859,3.9031095910089624
cal_1db_10deg,draw0,theta,0.8299999833106995,-0.5451746189443643,3.7931631323768036
cal_1db_10deg,draw0,theta,0.8399999737739563,-0.5134954202249693,3.6463935880738614
cal_1db_10deg,draw0,theta,0.8500000238418579,-0.4761060646620611,3.4669280508951346
cal_1db_10deg,draw0,theta,0.8600000143051147,-0.43512147754601693,3.257590421415782
cal_1db_10deg,draw0,theta,0.8700000047683716,-0.3926988034927378,3.0197038289263283
cal_1db_10deg,draw0,theta,0.8799999952316284,-0.35095819391781424,2.7529956810494287
cal_1db_10deg,draw0,theta,0.8899999856948853,-0.31190615503781094,2.4556104844593367
cal_1db_10deg,draw0,theta,0.8999999761581421,-0.27736439790896533,2.124230213144789
cal_1db_10deg,draw0,theta,0.9100000262260437,-0.2489068864735352,1.7542966361645052
cal_1db_10deg,draw0,theta,0.9200000166893005,-0.22780742471420157,1.3403249008205276
cal_1db_10deg,draw0,theta,0.9300000071525574,-0.2149996752320429,0.8762930356651077
cal_1db_10deg,draw0,theta,0.9399999976158142,-0.2110509782172851,0.3560881053202125
cal_1db_10deg,draw0,theta,0.949999988079071,-0.2161507643263025,-0.22601330081606674
cal_1db_10deg,draw0,theta,0.9599999785423279,-0.23011375199060538,-0.8748545871580814
cal_1db_10deg,draw0,theta,0.9700000286102295,-0.25239751480377187,-1.593923917337949
cal_1db_10deg,draw0,theta,0.9800000190734863,-0.2821334234565142,-2.38491919143973
cal_1db_10deg,draw0,theta,0.9900000095367432,-0.3181694336682303,-3.2473767573775563
cal_1db_10deg,draw0,theta,1.0,-0.3591227289494761,-4.1783848250457325
cal_1db_10deg,draw0,phi,0.10000000149011612,0.2869696901423412,8.405257464562922
cal_1db_10deg,draw0,phi,0.10999999940395355,0.22225630129004756,8.119227230908248
cal_1db_10deg,draw0,phi,0.11999999731779099,0.17083183749555902,7.834218685827442
cal_1db_10deg,draw0,phi,0.12999999523162842,0.13308532144633609,7.546970164024046
cal_1db_10deg,draw0,phi,0.14000000059604645,0.10895094132408914,7.252420732469716
cal_1db_10deg,draw0,phi,0.15000000596046448,0.09790265076014042,6.943935222783009
cal_1db_10deg,draw0,phi,0.1599999964237213,0.09896626880051936,6.61363119843696
cal_1db_10deg,draw0,phi,0.17000000178813934,0.11074890673118923,6.2527940925306424
cal_1db_10deg,draw0,phi,0.18000000715255737,0.13148483457726953,5.852362255296036
cal_1db_10deg,draw0,phi,0.1899999976158142,0.15909621636706814,5.403459948190315
cal_1db_10deg,draw0,phi,0.20000000298023224,0.19126651905439543,4.897953587717139
cal_1db_10deg,draw0,phi,0.20999999344348907,0.2255238621126827,4.329004908927867
cal_1db_10deg,draw0,phi,0.2199999988079071,0.2593311464616607,3.6915942692950363
cal_1db_10deg,draw0,phi,0.23000000417232513,0.2901795011809512,2.982988079386055
cal_1db_10deg,draw0,phi,0.23999999463558197,0.31568142762157353,2.2031263046157363
cal_1db_10deg,draw0,phi,0.25,0.333660010280893,1.3549090562955046
cal_1db_10deg,draw0,phi,0.25999999046325684,0.3422307030894135,0.4443653541900932
cal_1db_10deg,draw0,phi,0.27000001072883606,0.3398724831456938,-0.5193079738620842
cal_1db_10deg,draw0,phi,0.2800000011920929,0.32548557987448135,-1.5238437950487107
cal_1db_10deg,draw0,phi,0.28999999165534973,0.29843351887762176,-2.554139247605261
cal_1db_10deg,draw0,phi,0.30000001192092896,0.25856784429237145,-3.5926220699433458
cal_1db_10deg,draw0,phi,0.3100000023841858,0.20623457519739444,-4.619737514119114
cal_1db_10deg,draw0,phi,0.3199999928474426,0.1422621815929512,-5.614539224083294
cal_1db_10deg,draw0,phi,0.33000001311302185,0.06793160319694623,-6.555362647944195
cal_1db_10deg,draw0,phi,0.3400000035762787,-0.01507045109318155,-7.420555596985343
cal_1db_10deg,draw0,phi,0.3499999940395355,-0.1047130235412389,-8.189237641770822
cal_1db_10deg,draw0,phi,0.36000001430511475,-0.198694766957928,-8.842058282963066
cal_1db_10deg,draw0,phi,0.3700000047683716,-0.29452718566362557,-9.361923337268411
cal_1db_10deg,draw0,phi,0.3799999952316284,-0.3896239479354927,-9.734659769266234
cal_1db_10deg,draw0,phi,0.38999998569488525,-0.48139274555159,-9.949591254472914
cal_1db_10deg,draw0,phi,0.4000000059604645,-0.5673261084037304,-10.0
cal_1db_10deg,draw0,phi,0.4099999964237213,-0.6450876632205789,-9.883454647371213
cal_1db_10deg,draw0,phi,0.41999998688697815,-0.7125905509422775,-9.601989262282354
cal_1db_10deg,draw0,phi,0.4300000071525574,-0.7680650768004533,-9.16212426458365
cal_1db_10deg,draw0,phi,0.4399999976158142,-0.8101131445959378,-8.574726425339303
cal_1db_10deg,draw0,phi,0.44999998807907104,-0.8377476009845676,-7.8547114942093845
cal_1db_10deg,draw0,phi,0.46000000834465027,-0.8504152616971364,-7.020599349502765
cal_1db_10deg,draw0,phi,0.4699999988079071,-0.8480030815112654,-6.093937518718081
cal_1db_10deg,draw0,phi,0.47999998927116394,-0.8308276337200549,-5.098614248068354
cal_1db_10deg,draw0,phi,0.49000000953674316,-0.7996087526373001,-4.060086780216954
cal_1db_10deg,draw0,phi,0.5,-0.7554288350543008,-3.0045539407667947
cal_1db_10deg,draw0,phi,0.5099999904632568,-0.6996798663765759,-1.9581043903153748
cal_1db_10deg,draw0,phi,0.5199999809265137,-0.6340007105913512,-0.9458728746089922
cal_1db_10deg,draw0,phi,0.5299999713897705,-0.560207560753914,0.008763540772516365
cal_1db_10deg,draw0,phi,0.5400000214576721,-0.48022067400126095,0.8849189179538004
cal_1db_10deg,draw0,phi,0.550000011920929,-0.3959906036377434,1.6648341334262784
cal_1db_10deg,draw0,phi,0.5600000023841858,-0.309427088134698,2.334391365374315
cal_1db_10deg,draw0,phi,0.5699999928474426,-0.22233356668160356,2.8834888927780753
cal_1db_10deg,draw0,phi,0.5799999833106995,-0.13634997295834492,3.3062634025834954
cal_1db_10deg,draw0,phi,0.5899999737739563,-0.052906028352744314,3.6011531819146
cal_1db_10deg,draw0,phi,0.6000000238418579,0.02681326693678433,3.7708019879641155
cal_1db_10deg,draw0,phi,0.6100000143051147,0.10188883751128822,3.82180976906451
cal_1db_10deg,draw0,phi,0.6200000047683716,0.1716749560274081,3.764342489090337
cal_1db_10deg,draw0,phi,0.6299999952316284,0.23579305604082107,3.6116188301602126
cal_1db_10deg,draw0,phi,0.6399999856948853,0.29411273303290963,3.3792962866383744
cal_1db_10deg,draw0,phi,0.6499999761581421,0.34672131637775405,3.0847829221504623
cal_1db_10deg,draw0,phi,0.6600000262260437,0.3938839086618089,2.746503688876155
cal_1db_10deg,draw0,phi,0.6700000166893005,0.4359962091796568,2.3831516019883994
cal_1db_10deg,draw0,phi,0.6800000071525574,0.4735327471314423,2.0129541723343793
cal_1db_10deg,draw0,phi,0.6899999976158142,0.5069933336589122,1.652984333126792
cal_1db_10deg,draw0,phi,0.699999988079071,0.536850592660593,1.3185427121746445
cal_1db_10deg,draw0,phi,0.7099999785423279,0.5635013466024599,1.0226346126426924
cal_1db_10deg,draw0,phi,0.7200000286102295,0.5872244196307104,0.7755606319864294
cal_1db_10deg,draw0,phi,0.7300000190734863,0.608147086399415,0.584634669846503
cal_1db_10deg,draw0,phi,0.7400000095367432,0.6262219567465187,0.4540373815468386
cal_1db_10deg,draw0,phi,0.75,0.6412155639813095,0.38480717549751353
cal_1db_10deg,draw0,phi,0.7599999904632568,0.6527093421664913,0.3749648911409549
cal_1db_10deg,draw0,phi,0.7699999809265137,0.6601130621800797,0.4197625883854544
cal_1db_10deg,draw0,phi,0.7799999713897705,0.662690175831652,0.5120416761269885
cal_1db_10deg,draw0,phi,0.7900000214576721,0.6595939204386132,0.642681129240389
cal_1db_10deg,draw0,phi,0.800000011920929,0.6499124905693255,0.8011129798393566
cal_1db_10deg,draw0,phi,0.8100000023841858,0.6327211144021689,0.9758797677604909
cal_1db_10deg,draw0,phi,0.8199999928474426,0.6071385012146207,1.1552072974794594
cal_1db_10deg,draw0,phi,0.8299999833106995,0.5723848714140396,1.327565922429642
cal_1db_10deg,draw0,phi,0.8399999737739563,0.5278386535994942,1.4821946575088458
cal_1db_10deg,draw0,phi,0.8500000238418579,0.47308894102407245,1.6095646475600969
cal_1db_10deg,draw0,phi,0.8600000143051147,0.40798094309695965,1.701761784318193
cal_1db_10deg,draw0,phi,0.8700000047683716,0.33265194073269844,1.7527724116577001
cal_1db_10deg,draw0,phi,0.8799999952316284,0.24755564607652375,1.7586608953263985
cal_1db_10deg,draw0,phi,0.8899999856948853,0.1534733606955883,1.7176331352043714
cal_1db_10deg,draw0,phi,0.8999999761581421,0.05151090036627401,1.6299856221419329
cal_1db_10deg,draw0,phi,0.9100000262260437,-0.0569191159690675,1.497945135256174
cal_1db_10deg,draw0,phi,0.9200000166893005,-0.17012935835369578,1.3254093891145355
cal_1db_10deg,draw0,phi,0.9300000071525574,-0.2862033486027904,1.1176036367917779
cal_1db_10deg,draw0,phi,0.9399999976158142,-0.40305295812708836,0.8806722015385711
cal_1db_10deg,draw0,phi,0.949999988079071,-0.5184857387677372,0.6212269672788848
cal_1db_10deg,draw0,phi,0.9599999785423279,-0.6302795025467817,0.3458768682050298
cal_1db_10deg,draw0,phi,0.9700000286102295,-0.7362611906484089,0.06076328964849207
cal_1db_10deg,draw0,phi,0.9800000190734863,-0.8343868204272964,-0.22887401307950894
cal_1db_10deg,draw0,phi,0.9900000095367432,-0.922819184060222,-0.5190773401125236
cal_1db_10deg,draw0,phi,1.0,-1.0,-0.8074772447939151
cal_1db_10deg,draw1,theta,0.10000000149011612,1.0,0.14149300504225593
cal_1db_10deg,draw1,theta,0.10999999940395355,0.9827425112286114,0.41521313364398005
cal_1db_10deg,draw1,theta,0.11999999731779099,0.9545852590451189,0.6851717080671438
cal_1db_10deg,draw1,theta,0.12999999523162842,0.9151419432502865,0.9500301326427845
cal_1db_10deg,draw1,theta,0.14000000059604645,0.8643394479644061,1.2067643660004521
cal_1db_10deg,draw1,theta,0.15000000596046448,0.8024333833007283,1.4509171215481969
cal_1db_10deg,draw1,theta,0.1599999964237213,0.7300118020822685,1.676935487354906
cal_1db_10deg,draw1,theta,0.17000000178813934,0.6479867244066037,1.8785755063197571
cal_1db_10deg,draw1,theta,0.18000000715255737,0.5575735933344157,2.0493520228289883
cal_1db_10deg,draw1,theta,0.1899999976158142,0.46025927444188464,2.1830098978162042
cal_1db_10deg,draw1,theta,0.20000000298023224,0.3577596797693431,2.273991620664531
cal_1db_10deg,draw1,theta,0.20999999344348907,0.25196852300346634,2.3178764530043843
cal_1db_10deg,draw1,theta,0.2199999988079071,0.1448990794360618,2.3117675221353635
cal_1db_10deg,draw1,theta,0.23000000417232513,0.0386211157228463,2.254605683347812
cal_1db_10deg,draw1,theta,0.23999999463558197,-0.06480464174549495,2.1473923830210255
cal_1db_10deg,draw1,theta,0.25,-0.16339202371633404,1.9933080243522179
cal_1db_10deg,draw1,theta,0.25999999046325684,-0.25529243786029215,1.7977172721903325
cal_1db_10deg,draw1,theta,0.27000001072883606,-0.33885300449239486,1.5680581094687385
cal_1db_10deg,draw1,theta,0.2800000011920929,-0.41266761424807746,1.3136170313046844
cal_1db_10deg,draw1,theta,0.28999999165534973,-0.4756189963236641,1.0451982803434492
cal_1db_10deg,draw1,theta,0.30000001192092896,-0.5269102462378561,0.7747002362643953
cal_1db_10deg,draw1,theta,0.3100000023841858,-0.5660846850464296,0.5146167341715888
cal_1db_10deg,draw1,theta,0.3199999928474426,-0.5930333897805049,0.27748498493547014
cal_1db_10deg,draw1,theta,0.33000001311302185,-0.6079902279367267,0.07530472261766478
cal_1db_10deg,draw1,theta,0.3400000035762787,-0.6115147264493838,-0.08104493157217542
cal_1db_10deg,draw1,theta,0.3499999940395355,-0.6044635868970833,-0.18236371646886973
cal_1db_10deg,draw1,theta,0.36000001430511475,-0.5879521036627027,-0.22163695714200657
cal_1db_10deg,draw1,theta,0.3700000047683716,-0.5633071319019431,-0.1944658885710011
cal_1db_10deg,draw1,theta,0.3799999952316284,-0.532013571402799,-0.09939959001182971
cal_1db_10deg,draw1,theta,0.38999998569488525,-0.4956565677323588,0.061849535446114726
cal_1db_10deg,draw1,theta,0.4000000059604645,-0.4558617740921887,0.28432001744430796
cal_1db_10deg,draw1,theta,0.4099999964237213,-0.4142360606818419,0.5598531480952365
cal_1db_10deg,draw1,theta,0.41999998688697815,-0.37231100198133255,0.8772843508823935
cal_1db_10deg,draw1,theta,0.4300000071525574,-0.33149131935819054,1.222770010388365
cal_1db_10deg,draw1,theta,0.4399999976158142,-0.293010214053344,1.5802397298234205
cal_1db_10deg,draw1,theta,0.44999998807907104,-0.25789320496405876,1.9319583789491275
cal_1db_10deg,draw1,theta,0.46000000834465027,-0.22693170108152008,2.2591772880622303
cal_1db_10deg,draw1,theta,0.4699999988079071,-0.2006671069798534,2.5428497569430992
cal_1db_10deg,draw1,theta,0.47999998927116394,-0.17938580033322504,2.764382869581124
cal_1db_10deg,draw1,theta,0.49000000953674316,-0.16312485308591626,2.906395582002758
cal_1db_10deg,draw1,theta,0.5,-0.15168791285757482,2.9534522785034256
cal_1db_10deg,draw1,theta,0.5099999904632568,-0.14467023800490755,2.892741514404045
cal_1db_10deg,draw1,theta,0.5199999809265137,-0.14149150653739445,2.7146714689383944
cal_1db_10deg,draw1,theta,0.5299999713897705,-0.14143471155621412,2.4133566526175003
cal_1db_10deg,draw1,theta,0.5400000214576721,-0.14368922683513688,1.9869745294872099
cal_1db_10deg,draw1,theta,0.550000011920929,-0.14739598485134517,1.4379757586648942
cal_1db_10deg,draw1,theta,0.5600000023841858,-0.15169266135354806,0.7731375235484241
cal_1db_10deg,draw1,theta,0.5699999928474426,-0.15575680664622926,0.0034556616805030173
cal_1db_10deg,draw1,theta,0.5799999833106995,-0.15884500122949344,-0.8561222274017037
cal_1db_10deg,draw1,theta,0.5899999737739563,-0.16032633530291704,-1.7871141059296234
cal_1db_10deg,draw1,theta,0.6000000238418579,-0.1597088072631639,-2.7680565706998292
cal_1db_10deg,draw1,theta,0.6100000143051147,-0.15665759183245956,-3.7751734776721975
cal_1db_10deg,draw1,theta,0.6200000047683716,-0.15100452739586243,-4.783135216623634
cal_1db_10deg,draw1,theta,0.6299999952316284,-0.14274859619815147,-5.765880038333291
cal_1db_10deg,draw1,theta,0.6399999856948853,-0.13204760092229711,-6.697466305769412
cal_1db_10deg,draw1,theta,0.6499999761581421,-0.11920165733554673,-7.552923281281307
cal_1db_10deg,draw1,theta,0.6600000262260437,-0.1046295063356259,-8.309068126779094
cal_1db_10deg,draw1,theta,0.6700000166893005,-0.08883898257710532,-8.945258180085116
cal_1db_10deg,draw1,theta,0.6800000071525574,-0.07239324591977486,-9.444050218862124
cal_1db_10deg,draw1,theta,0.6899999976158142,-0.0558745741872356,-9.791742221145872
cal_1db_10deg,draw1,theta,0.699999988079071,-0.03984762261353276,-9.978777917360484
cal_1db_10deg,draw1,theta,0.7099999785423279,-0.02482407221138018,-10.0
cal_1db_10deg,draw1,theta,0.7200000286102295,-0.01123051550907202,-9.85474397828443
cal_1db_10deg,draw1,theta,0.7300000190734863,0.0006187328408979063,-9.546771077693592
cal_1db_10deg,draw1,theta,0.7400000095367432,0.010542453760144154,-9.084045018399857
cal_1db_10deg,draw1,theta,0.75,0.018505832323788003,-8.478363692313094
cal_1db_10deg,draw1,theta,0.7599999904632568,0.024625483768802494,-7.744862437351414
cal_1db_10deg,draw1,theta,0.7699999809265137,0.029165825413158528,-6.901410543935245
cal_1db_10deg,draw1,theta,0.7799999713897705,0.03252684450198896,-5.967926619548836
cal_1db_10deg,draw1,theta,0.7900000214576721,0.035223733847762555,-4.965641320833506
cal_1db_10deg,draw1,theta,0.800000011920929,0.037859269950210786,-3.9163376255327105
cal_1db_10deg,draw1,theta,0.8100000023841858,0.041090173519103546,-2.841599198036107
cal_1db_10deg,draw1,theta,0.8199999928474426,0.04558900305773037,-1.7620964968967296
cal_1db_10deg,draw1,theta,0.8299999833106995,0.052003373862457826,-0.6969381304583464
cal_1db_10deg,draw1,theta,0.8399999737739563,0.06091445595976272,0.33688830950516474
cal_1db_10deg,draw1,theta,0.8500000238418579,0.07279677720350848,1.3249659653545787
cal_1db_10deg,draw1,theta,0.8600000143051147,0.08798133798396152,2.2557740609572137
cal_1db_10deg,draw1,theta,0.8700000047683716,0.10662393186482401,3.120879571558273
cal_1db_10deg,draw1,theta,0.8799999952316284,0.12868036620089446,3.9149918390695166
cal_1db_10deg,draw1,theta,0.8899999856948853,0.153889996587095,4.635882741409624
cal_1db_10deg,draw1,theta,0.8999999761581421,0.18176864064768627,5.284180804436111
cal_1db_10deg,draw1,theta,0.9100000262260437,0.21161153509186553,5.863052968557221
cal_1db_10deg,draw1,theta,0.9200000166893005,0.2425065624943889,6.377792360420308
cal_1db_10deg,draw1,theta,0.9300000071525574,0.27335751996503194,6.835334175851528
cal_1db_10deg,draw1,theta,0.9399999976158142,0.30291675067668616,7.243724496290747
cal_1db_10deg,draw1,theta,0.949999988079071,0.32982603105479064,7.611568426986965
cal_1db_10deg,draw1,theta,0.9599999785423279,0.3526642203402089,7.947484302358249
cal_1db_10deg,draw1,theta,0.9700000286102295,0.3699998525575972,8.259589847225984
cal_1db_10deg,draw1,theta,0.9800000190734863,0.38044659850383267,8.555044161051304
cal_1db_10deg,draw1,theta,0.9900000095367432,0.38271935892621617,8.83966630630811
cal_1db_10deg,draw1,theta,1.0,0.3756886776310482,9.117647279103661
cal_1db_10deg,draw1,phi,0.10000000149011612,-0.8389345144179146,10.0
cal_1db_10deg,draw1,phi,0.10999999940395355,-0.7581037006901677,8.525233171536197
cal_1db_10deg,draw1,phi,0.11999999731779099,-0.6666260419025303,7.056281715718277
cal_1db_10deg,draw1,phi,0.12999999523162842,-0.5647162231847366,5.618001184747385
cal_1db_10deg,draw1,phi,0.14000000059604645,-0.4530206017542041,4.233431219789207
cal_1db_10deg,draw1,phi,0.15000000596046448,-0.3326233557430746,2.9231258731610463
cal_1db_10deg,draw1,phi,0.1599999964237213,-0.2050347527300822,1.7046005285673353
cal_1db_10deg,draw1,phi,0.17000000178813934,-0.07216147370468429,0.5919141924310523
cal_1db_10deg,draw1,phi,0.18000000715255737,0.06374030837676134,-0.4046000690939472
cal_1db_10deg,draw1,phi,0.1899999976158142,0.20012765230371515,-1.278450229207506
cal_1db_10deg,draw1,phi,0.20000000298023224,0.33424723921415406,-2.0269462496794515
cal_1db_10deg,draw1,phi,0.20999999344348907,0.4632226844511083,-2.651013714614101
cal_1db_10deg,draw1,phi,0.2199999988079071,0.584149523641081,-3.154873110685628
cal_1db_10deg,draw1,phi,0.23000000417232513,0.6941942557637335,-3.545603188374683
cal_1db_10deg,draw1,phi,0.23999999463558197,0.7906936037893635,-3.8326114247395204
cal_1db_10deg,draw1,phi,0.25,0.8712500898084872,-4.027038116245571
cal_1db_10deg,draw1,phi,0.25999999046325684,0.9338201202509625,-4.141122917239929
cal_1db_10deg,draw1,phi,0.27000001072883606,0.9767910346408201,-4.187563617411243
cal_1db_10deg,draw1,phi,0.2800000011920929,0.9990439783878423,-4.17889658981642
cal_1db_10deg,draw1,phi,0.28999999165534973,1.0,-4.126926668831839
cal_1db_10deg,draw1,phi,0.30000001192092896,0.9796474237138512,-4.042231321475444
cal_1db_10deg,draw1,phi,0.3100000023841858,0.9385492830014406,-3.9337599963949526
cal_1db_10deg,draw1,phi,0.3199999928474426,0.8778303882022644,-3.8085446601395163
cal_1db_10deg,draw1,phi,0.33000001311302185,0.7991444097925773,-3.6715319866345126
cal_1db_10deg,draw1,phi,0.3400000035762787,0.7046221537573948,-3.525541708204058
cal_1db_10deg,draw1,phi,0.3499999940395355,0.5968029539058797,-3.371349537411935
cal_1db_10deg,draw1,phi,0.36000001430511475,0.4785517764441444,-3.2078871058978073
cal_1db_10deg,draw1,phi,0.3700000047683716,0.3529651966515878,-3.0325458095142728
cal_1db_10deg,draw1,phi,0.3799999952316284,0.2232698425447864,-2.841566549430943
cal_1db_10deg,draw1,phi,0.38999998569488525,0.0927171878975512,-2.630493337114264
cal_1db_10deg,draw1,phi,0.4000000059604645,-0.03552129487702375,-2.3946657677390095
cal_1db_10deg,draw1,phi,0.4099999964237213,-0.15845464771540704,-2.1297235940545924
cal_1db_10deg,draw1,phi,0.41999998688697815,-0.2733648301650705,-1.8320961294829783
cal_1db_10deg,draw1,phi,0.4300000071525574,-0.37788758959070784,-1.499449996336151
cal_1db_10deg,draw1,phi,0.4399999976158142,-0.47007886554730005,-1.1310707752841584
cal_1db_10deg,draw1,phi,0.44999998807907104,-0.5484644032229827,-0.7281573117422433
cal_1db_10deg,draw1,phi,0.46000000834465027,-0.612070949610934,-0.29401164742082114
cal_1db_10deg,draw1,phi,0.4699999988079071,-0.6604381660667845,0.16588742126077718
cal_1db_10deg,draw1,phi,0.47999998927116394,-0.6936111798235095,0.6439335313556762
cal_1db_10deg,draw1,phi,0.49000000953674316,-0.7121144814532965,1.1305651020270986
cal_1db_10deg,draw1,phi,0.5,-0.7169086221156933,1.6145552354719086
cal_1db_10deg,draw1,phi,0.5099999904632568,-0.7093318424116737,2.0834077533834785
cal_1db_10deg,draw1,phi,0.5199999809265137,-0.6910293455822987,2.523842624233554
cal_1db_10deg,draw1,phi,0.5299999713897705,-0.6638733877706086,2.922349435752703
cal_1db_10deg,draw1,phi,0.5400000214576721,-0.6298776785566867,3.26578390791889
cal_1db_10deg,draw1,phi,0.550000011920929,-0.5911097535375445,3.541979897912655
cal_1db_10deg,draw1,phi,0.5600000023841858,-0.5496049915366722,3.7403480440466197
cal_1db_10deg,draw1,phi,0.5699999928474426,-0.5072858031200121,3.8524321999184234
cal_1db_10deg,draw1,phi,0.5799999833106995,-0.4658892222651498,3.8723961341050908
cal_1db_10deg,draw1,phi,0.5899999737739563,-0.426905703481879,3.797415566884561
cal_1db_10deg,draw1,phi,0.6000000238418579,-0.3915313823754866,3.6279543790326856
cal_1db_10deg,draw1,phi,0.6100000143051147,-0.36063542340179405,3.3679086014276347
cal_1db_10deg,draw1,phi,0.6200000047683716,-0.33474338296504164,3.0246073748887077
cal_1db_10deg,draw1,phi,0.6299999952316284,-0.3140367901274747,2.608666217206652
cal_1db_10deg,draw1,phi,0.6399999856948853,-0.298368423225112,2.133694381870367
cal_1db_10deg,draw1,phi,0.6499999761581421,-0.28729207051455957,1.6158645587272509
cal_1db_10deg,draw1,phi,0.6600000262260437,-0.2801049368137839,1.0733593662017251
cal_1db_10deg,draw1,phi,0.6700000166893005,-0.27590032313381846,0.5257147429871074
cal_1db_10deg,draw1,phi,0.6800000071525574,-0.2736277855176638,-0.006914788570222588
cal_1db_10deg,draw1,phi,0.6899999976158142,-0.27215769050023014,-0.5045401647255853
cal_1db_10deg,draw1,phi,0.699999988079071,-0.2703469396104217,-0.9481396460549356
cal_1db_10deg,draw1,phi,0.7099999785423279,-0.2671026395213311,-1.3204456823025226
cal_1db_10deg,draw1,phi,0.7200000286102295,-0.2614406465062403,-1.6066839971957436
cal_1db_10deg,draw1,phi,0.7300000190734863,-0.25253620586660164,-1.7952335568678124
cal_1db_10deg,draw1,phi,0.7400000095367432,-0.23976432482461835,-1.8781788758703861
cal_1db_10deg,draw1,phi,0.75,-0.22272804129489915,-1.8517301440986713
cal_1db_10deg,draw1,phi,0.7599999904632568,-0.2012733565513579,-1.716491763782245
cal_1db_10deg,draw1,phi,0.7699999809265137,-0.17549025907530205,-1.4775658583733995
cal_1db_10deg,draw1,phi,0.7799999713897705,-0.1456999494551169,-1.144483906812814
cal_1db_10deg,draw1,phi,0.7900000214576721,-0.11242905076897425,-0.7309665917301261
cal_1db_10deg,draw1,phi,0.800000011920929,-0.07637222449577186,-0.25451893724042823
cal_1db_10deg,draw1,phi,0.8100000023841858,-0.03834517953655427,0.2641254436374464
cal_1db_10deg,draw1,phi,0.8199999928474426,0.000769464646697261,0.8016909557362794
cal_1db_10deg,draw1,phi,0.8299999833106995,0.040080642235526626,1.3331520223164925
cal_1db_10deg,draw1,phi,0.8399999737739563,0.07874858897342336,1.8326006178481358
cal_1db_10deg,draw1,phi,0.8500000238418579,0.11604274810129639,2.274156280921205
cal_1db_10deg,draw1,phi,0.8600000143051147,0.15139477369961798,2.6328837123759383
cal_1db_10deg,draw1,phi,0.8700000047683716,0.1844437805601582,2.8856826483823643
cal_1db_10deg,draw1,phi,0.8799999952316284,0.21507133504660025,3.0121157296643766
cal_1db_10deg,draw1,phi,0.8899999856948853,0.24342414715537244,2.995142524376455
cal_1db_10deg,draw1,phi,0.8999999761581421,0.26992298949008514,2.8217316017538367
cal_1db_10deg,draw1,phi,0.9100000262260437,0.2952570088803428,2.4833274398016396
cal_1db_10deg,draw1,phi,0.9200000166893005,0.3203632822172856,1.9761547776983406
cal_1db_10deg,draw1,phi,0.9300000071525574,0.34639216886462276,1.301349547312272
cal_1db_10deg,draw1,phi,0.9399999976158142,0.37465969603425675,0.4649124641449314
cal_1db_10deg,draw1,phi,0.949999988079071,0.4065888496740979,-0.5225115653992772
cal_1db_10deg,draw1,phi,0.9599999785423279,0.4436422025549887,-1.6460181526752922
cal_1db_10deg,draw1,phi,0.9700000286102295,0.4872487674851031,-2.8869757271542182
cal_1db_10deg,draw1,phi,0.9800000190734863,0.5387282954727014,-4.223683170523162
cal_1db_10deg,draw1,phi,0.9900000095367432,0.5992164301451768,-5.63212575245009
cal_1db_10deg,draw1,phi,1.0,0.6695941708839264,-7.086798716489402
cal_1db_10deg,draw2,theta,0.10000000149011612,0.5139309324751936,7.626282112391685
cal_1db_10deg,draw2,theta,0.10999999940395355,0.5040244569490546,7.806261925947196
cal_1db_10deg,draw2,theta,0.11999999731779099,0.4966352938379916,7.933623431389989
cal_1db_10deg,draw2,theta,0.12999999523162842,0.49061982823473343,7.98870151378693
cal_1db_10deg,draw2,theta,0.14000000059604645,0.48465688781003496,7.9534383634651284
cal_1db_10deg,draw2,theta,0.15000000596046448,0.47729992762840995,7.81213133951598
cal_1db_10deg,draw2,theta,0.1599999964237213,0.4670375604889028,7.552108216263173
cal_1db_10deg,draw2,theta,0.17000000178813934,0.4523599692049148,7.164301818133302
cal_1db_10deg,draw2,theta,0.18000000715255737,0.43182841791825294,6.643699823039907
cal_1db_10deg,draw2,theta,0.1899999976158142,0.4041448789048479,5.989650323851191
cal_1db_10deg,draw2,theta,0.20000000298023224,0.3682187194279871,5.206009384185699
